SE_SIN_PRI,casos_dengue,casos_chik,UF,casos_arbo,casos_srag,casos_covid,casos_influenza,casos_outros_srag,casos_na_srag
2022-06-19,1,1,RR,2,16,7,0,9,0
2022-06-19,74,5,PA,79,152,52,2,88,10
2022-06-19,4,1,AP,5,20,6,0,14,0
2022-06-19,276,123,TO,399,82,48,0,29,5
2022-06-19,195,47,MA,242,116,55,0,51,10
2022-06-19,778,266,PI,1044,125,69,0,52,4
2022-06-19,1847,2155,CE,4002,818,297,2,196,324
2022-06-19,1847,584,RN,2431,148,85,2,60,1
2022-06-19,1180,579,PB,1759,202,136,0,64,2
2022-06-19,485,308,PE,793,539,126,0,216,197
2022-06-19,2050,608,AL,2658,186,117,0,40,29
2022-06-19,249,127,SE,376,120,51,0,60,9
2022-06-19,556,180,BA,736,515,271,1,243,0
2022-06-19,1234,92,MG,1326,1910,984,6,906,18
2022-06-19,0,0,ES,0,138,59,0,79,0
2022-06-19,273,20,RJ,293,1240,810,2,401,27
2022-06-19,3898,33,SP,3931,4348,2606,34,1611,101
2022-06-19,1492,5,PR,1497,1347,354,66,925,3
2022-06-19,880,5,SC,885,679,254,35,390,0
2022-06-19,188,2,RS,190,765,350,37,370,11
2022-06-19,426,17,MS,443,279,75,12,190,3
2022-06-19,396,0,MT,396,119,102,1,16,1
2022-06-19,2378,57,GO,2435,438,330,1,107,0
2022-06-19,1004,18,DF,1022,461,307,0,149,5
2022-06-26,167,5,RO,172,128,84,0,34,10
2022-06-26,25,0,AC,25,85,16,0,63,6
2022-06-26,41,1,AM,42,173,80,1,87,5
2022-06-26,4,0,RR,4,21,16,0,5,0
2022-06-26,89,6,PA,95,181,96,2,71,13
2022-06-26,7,0,AP,7,25,13,0,12,0
2022-06-26,244,101,TO,345,70,42,0,20,8
2022-06-26,176,46,MA,222,146,83,3,35,25
2022-06-26,690,194,PI,884,150,108,0,36,6
2022-06-26,1450,1687,CE,3137,792,392,2,192,206
2022-06-26,1573,545,RN,2118,132,97,1,33,2
2022-06-26,1173,605,PB,1778,203,140,0,63,0
2022-06-26,404,313,PE,717,515,154,0,158,203
2022-06-26,1525,713,AL,2238,219,156,1,39,23
2022-06-26,217,118,SE,335,153,77,0,69,7
2022-06-26,517,212,BA,729,696,482,0,214,0
2022-06-26,890,92,MG,982,1863,1004,0,821,38
2022-06-26,0,0,ES,0,150,66,2,82,0
2022-06-26,235,14,RJ,249,1128,692,3,391,43
2022-06-26,3232,30,SP,3262,4074,2349,25,1597,108
2022-06-26,1277,2,PR,1279,1329,354,62,913,3
2022-06-26,586,2,SC,588,588,214,29,346,0
2022-06-26,189,3,RS,192,675,308,21,346,3
2022-06-26,477,9,MS,486,286,76,10,196,4
2022-06-26,346,4,MT,350,131,116,0,12,3
2022-06-26,1789,50,GO,1839,365,264,3,97,2
2022-06-26,741,16,DF,757,370,222,0,146,2
2022-07-03,159,4,RO,163,98,57,0,29,12
2022-07-03,29,2,AC,31,52,11,0,37,4
2022-07-03,55,2,AM,57,163,93,1,64,5
2022-07-03,1,2,RR,3,17,12,0,5,0
2022-07-03,63,9,PA,72,238,164,5,54,15
2022-07-03,4,2,AP,6,28,14,0,14,0
2022-07-03,207,71,TO,278,61,42,0,16,3
2022-07-03,169,45,MA,214,148,85,0,33,30
2022-07-03,479,137,PI,616,142,100,1,39,2
2022-07-03,1127,1352,CE,2479,705,380,1,159,165
2022-07-03,1488,509,RN,1997,118,80,0,36,2
2022-07-03,1013,542,PB,1555,191,121,0,67,3
2022-07-03,348,253,PE,601,487,130,0,179,178
2022-07-03,1621,651,AL,2272,180,134,0,37,9
2022-07-03,274,114,SE,388,187,102,0,74,11
2022-07-03,413,130,BA,543,643,464,1,178,1
2022-07-03,688,66,MG,754,1651,827,1,771,52
2022-07-03,0,0,ES,0,119,50,0,69,0
2022-07-03,226,12,RJ,238,858,445,1,382,30
2022-07-03,2592,25,SP,2617,3442,1825,29,1490,102
2022-07-03,968,1,PR,969,1264,321,65,878,3
2022-07-03,418,2,SC,420,488,171,29,291,0
2022-07-03,152,1,RS,153,666,334,25,310,3
2022-07-03,440,10,MS,450,243,88,6,150,0
2022-07-03,282,6,MT,288,133,113,0,14,6
2022-07-03,1363,31,GO,1394,324,237,0,87,0
2022-07-03,507,16,DF,523,279,147,1,131,0
2022-07-10,167,1,RO,168,108,72,0,25,11
2022-07-10,43,0,AC,43,54,15,0,38,1
2022-07-10,43,0,AM,43,179,122,3,52,4
2022-07-10,2,3,RR,5,15,9,0,6,0
2022-07-10,57,5,PA,62,282,213,3,40,27
2022-07-10,8,1,AP,9,28,17,0,11,0
2022-07-10,160,70,TO,230,52,34,0,17,1
2022-07-10,172,45,MA,217,121,70,0,38,13
2022-07-10,372,104,PI,476,137,104,0,28,5
2022-07-10,1031,1015,CE,2046,572,266,4,160,142
2022-07-10,1395,438,RN,1833,98,69,0,25,4
2022-07-10,928,603,PB,1531,135,85,1,49,1
2022-07-10,278,226,PE,504,411,88,1,180,143
2022-07-10,1454,545,AL,1999,121,72,0,38,11
2022-07-10,236,136,SE,372,124,65,0,53,6
2022-07-10,397,146,BA,543,480,321,0,159,0
2022-07-10,623,51,MG,674,1564,761,3,767,33
2022-07-10,0,0,ES,0,93,27,0,66,0
2022-07-10,217,8,RJ,225,688,313,6,343,27
2022-07-10,2154,30,SP,2184,2990,1490,20,1386,95
2022-07-10,785,3,PR,788,1096,287,38,767,4
2022-07-10,302,2,SC,304,450,189,16,247,0
2022-07-10,127,2,RS,129,617,323,15,283,1
2022-07-10,417,11,MS,428,249,86,16,142,8
2022-07-10,228,3,MT,231,105,91,1,9,5
2022-07-10,1237,36,GO,1273,243,172,0,67,4
2022-07-10,441,10,DF,451,247,91,0,156,0
2022-07-17,129,2,RO,131,71,42,0,22,7
2022-07-17,40,0,AC,40,47,13,0,34,0
2022-07-17,39,3,AM,42,171,104,1,60,6
2022-07-17,0,1,RR,1,16,5,0,11,0
2022-07-17,56,1,PA,57,202,156,3,31,13
2022-07-17,6,0,AP,6,16,6,0,10,0
2022-07-17,146,58,TO,204,53,34,0,18,1
2022-07-17,119,46,MA,165,64,26,1,34,3
2022-07-17,231,62,PI,293,101,73,0,22,6
2022-07-17,997,767,CE,1764,450,172,2,159,117
2022-07-17,1207,432,RN,1639,71,33,0,36,2
2022-07-17,777,541,PB,1318,89,41,0,47,1
2022-07-17,327,218,PE,545,295,47,2,114,133
2022-07-17,1318,662,AL,1980,95,53,0,35,7
2022-07-17,224,122,SE,346,114,40,0,60,14
2022-07-17,332,107,BA,439,380,195,1,184,0
2022-07-17,486,33,MG,519,1229,526,2,677,24
2022-07-17,0,0,ES,0,77,16,0,61,0
2022-07-17,204,15,RJ,219,511,186,2,299,25
2022-07-17,1798,22,SP,1820,2204,982,18,1141,64
2022-07-17,690,2,PR,692,838,266,28,545,2
2022-07-17,199,4,SC,203,408,168,10,230,0
2022-07-17,90,2,RS,92,637,359,12,265,2
2022-07-17,310,11,MS,321,230,79,8,141,3
2022-07-17,200,4,MT,204,85,76,1,7,1
2022-07-17,1068,26,GO,1094,190,136,0,54,0
2022-07-17,361,8,DF,369,172,70,0,102,0
2022-07-24,129,3,RO,132,42,33,0,8,1
2022-07-24,28,0,AC,28,33,9,0,24,0
2022-07-24,33,3,AM,36,129,69,0,56,4
2022-07-24,4,1,RR,5,12,6,0,6,0
2022-07-24,50,2,PA,52,127,89,3,30,7
2022-07-24,5,0,AP,5,21,8,0,13,0
2022-07-24,126,36,TO,162,26,9,0,17,0
2022-07-24,114,34,MA,148,41,12,1,28,1
2022-07-24,139,46,PI,185,71,42,0,27,2
2022-07-24,982,659,CE,1641,284,63,2,107,112
2022-07-24,1108,406,RN,1514,62,29,0,30,3
2022-07-24,727,393,PB,1120,59,27,1,30,1
2022-07-24,305,191,PE,496,281,32,0,136,113
2022-07-24,970,563,AL,1533,70,22,0,35,13
2022-07-24,276,120,SE,396,77,17,0,46,14
2022-07-24,283,108,BA,391,314,113,1,200,0
2022-07-24,469,27,MG,496,902,343,2,544,13
2022-07-24,0,0,ES,0,64,14,0,50,0
2022-07-24,168,11,RJ,179,412,117,2,276,18
2022-07-24,1639,27,SP,1666,1800,729,17,986,68
2022-07-24,565,0,PR,565,773,245,17,510,1
2022-07-24,158,3,SC,161,335,123,4,208,0
2022-07-24,68,1,RS,69,547,306,7,234,3
2022-07-24,288,9,MS,297,174,68,3,102,1
2022-07-24,148,3,MT,151,57,50,0,6,1
2022-07-24,976,24,GO,1000,128,74,0,54,0
2022-07-24,380,14,DF,394,148,46,0,102,0
2022-07-31,115,4,RO,119,34,18,0,15,1
2022-07-31,28,0,AC,28,50,12,0,38,0
2022-07-31,60,1,AM,61,105,51,1,51,3
2022-07-31,2,17,RR,19,7,1,0,6,0
2022-07-31,40,3,PA,43,78,39,0,32,7
2022-07-31,2,0,AP,2,21,6,0,14,1
2022-07-31,132,47,TO,179,14,7,0,7,0
2022-07-31,98,46,MA,144,36,13,0,23,0
2022-07-31,139,47,PI,186,44,18,1,22,3
2022-07-31,1056,661,CE,1717,291,56,0,130,105
2022-07-31,1092,347,RN,1439,72,29,0,39,4
2022-07-31,653,362,PB,1015,57,19,0,38,0
2022-07-31,327,200,PE,527,323,31,1,133,158
2022-07-31,1072,462,AL,1534,62,20,0,38,4
2022-07-31,243,147,SE,390,80,10,0,67,3
2022-07-31,304,108,BA,412,274,89,2,183,0
2022-07-31,397,35,MG,432,833,237,1,579,16
2022-07-31,0,0,ES,0,62,8,0,54,0
2022-07-31,159,12,RJ,171,427,91,2,318,16
2022-07-31,1411,24,SP,1435,1994,599,19,1295,82
2022-07-31,395,1,PR,396,903,243,19,640,1
2022-07-31,130,0,SC,130,292,117,6,170,0
2022-07-31,44,0,RS,44,472,256,3,207,6
2022-07-31,321,7,MS,328,190,55,9,122,4
2022-07-31,166,4,MT,170,24,18,0,4,2
2022-07-31,888,24,GO,912,149,86,2,62,1
2022-07-31,340,10,DF,350,144,27,1,114,2
2022-08-07,98,1,RO,99,36,12,0,20,4
2022-08-07,15,0,AC,15,35,8,0,27,0
2022-08-07,36,2,AM,38,83,37,1,42,3
2022-08-07,1,14,RR,15,15,0,0,15,0
2022-08-07,31,5,PA,36,75,43,0,25,7
2022-08-07,5,0,AP,5,13,3,0,10,0
2022-08-07,91,34,TO,125,27,11,0,16,0
2022-08-07,95,47,MA,142,41,7,0,28,6
2022-08-07,127,43,PI,170,63,28,0,35,0
2022-08-07,754,532,CE,1286,300,29,0,120,151
2022-08-07,1001,418,RN,1419,41,16,0,22,3
2022-08-07,521,312,PB,833,60,10,0,49,1
2022-08-07,339,202,PE,541,296,16,0,132,148
2022-08-07,946,404,AL,1350,60,9,0,47,4
2022-08-07,159,118,SE,277,86,7,0,75,4
2022-08-07,307,108,BA,415,247,55,1,191,0
2022-08-07,365,29,MG,394,751,179,7,552,14
2022-08-07,0,0,ES,0,68,7,0,61,0
2022-08-07,133,5,RJ,138,389,63,9,299,19
2022-08-07,1076,14,SP,1090,1850,423,16,1330,82
2022-08-07,265,0,PR,265,776,194,14,569,0
2022-08-07,80,0,SC,80,276,91,3,182,0
2022-08-07,42,2,RS,44,457,233,1,217,6
2022-08-07,239,6,MS,245,178,49,7,122,0
2022-08-07,140,2,MT,142,24,17,0,5,2
2022-08-07,892,30,GO,922,112,43,1,67,1
2022-08-07,354,10,DF,364,149,17,0,130,2
2022-08-14,91,1,RO,92,27,10,0,16,1
2022-08-14,21,0,AC,21,34,3,0,30,1
2022-08-14,33,0,AM,33,64,17,1,43,3
2022-08-14,5,22,RR,27,14,0,0,14,0
2022-08-14,38,4,PA,42,59,20,0,30,9
2022-08-14,5,0,AP,5,16,1,1,14,0
2022-08-14,93,23,TO,116,21,1,0,20,0
2022-08-14,101,49,MA,150,44,9,0,34,1
2022-08-14,77,31,PI,108,48,13,0,33,2
2022-08-14,772,446,CE,1218,368,29,1,175,163
2022-08-14,842,325,RN,1167,51,16,0,31,4
2022-08-14,488,273,PB,761,52,13,0,38,1
2022-08-14,274,158,PE,432,311,7,0,139,165
2022-08-14,803,356,AL,1159,36,3,0,28,5
2022-08-14,160,113,SE,273,70,4,0,63,3
2022-08-14,301,95,BA,396,222,36,2,184,0
2022-08-14,297,31,MG,328,705,145,6,536,18
2022-08-14,0,0,ES,0,80,4,0,76,0
2022-08-14,115,14,RJ,129,438,54,4,365,15
2022-08-14,824,25,SP,849,1870,398,26,1365,82
2022-08-14,179,1,PR,180,836,188,26,623,1
2022-08-14,83,2,SC,85,328,89,2,238,0
2022-08-14,30,0,RS,30,446,214,1,228,3
2022-08-14,211,8,MS,219,165,42,9,111,3
2022-08-14,141,1,MT,142,32,26,2,2,2
2022-08-14,808,19,GO,827,106,51,5,50,1
2022-08-14,329,4,DF,333,174,25,6,142,2
2022-08-21,66,2,RO,68,22,4,0,14,4
2022-08-21,11,0,AC,11,39,3,0,34,2
2022-08-21,25,0,AM,25,41,10,1,30,0
2022-08-21,1,9,RR,10,12,0,0,11,1
2022-08-21,47,6,PA,53,59,21,0,33,5
2022-08-21,6,0,AP,6,12,0,0,11,1
2022-08-21,71,27,TO,98,10,6,0,4,0
2022-08-21,107,43,MA,150,33,3,1,27,2
2022-08-21,63,19,PI,82,49,9,0,37,3
2022-08-21,678,352,CE,1030,295,7,0,148,140
2022-08-21,643,213,RN,856,48,10,0,35,3
2022-08-21,305,225,PB,530,43,5,0,38,0
2022-08-21,253,110,PE,363,236,6,0,109,121
2022-08-21,595,267,AL,862,27,5,0,21,1
2022-08-21,136,108,SE,244,66,2,0,60,4
2022-08-21,279,87,BA,366,239,26,8,205,0
2022-08-21,269,32,MG,301,601,74,4,505,18
2022-08-21,0,0,ES,0,66,3,0,63,0
2022-08-21,100,11,RJ,111,353,52,1,294,6
2022-08-21,855,13,SP,868,1617,290,38,1224,67
2022-08-21,174,0,PR,174,712,149,13,547,3
2022-08-21,75,0,SC,75,268,70,1,197,0
2022-08-21,24,0,RS,24,382,184,3,190,5
2022-08-21,182,0,MS,182,151,27,5,118,1
2022-08-21,126,3,MT,129,12,7,1,4,0
2022-08-21,774,20,GO,794,108,32,10,66,0
2022-08-21,340,8,DF,348,152,24,8,120,0
2022-08-28,72,0,RO,72,30,5,0,23,2
2022-08-28,8,0,AC,8,25,1,0,24,0
2022-08-28,43,0,AM,43,52,4,0,47,1
2022-08-28,0,5,RR,5,11,0,0,11,0
2022-08-28,32,4,PA,36,45,18,0,20,7
2022-08-28,4,0,AP,4,15,1,1,13,0
2022-08-28,67,20,TO,87,12,3,0,8,1
2022-08-28,65,32,MA,97,28,5,0,23,0
2022-08-28,45,16,PI,61,35,10,0,23,2
2022-08-28,519,298,CE,817,310,12,2,138,159
2022-08-28,517,227,RN,744,58,8,0,45,5
2022-08-28,330,164,PB,494,36,4,0,32,0
2022-08-28,269,119,PE,388,238,15,1,104,119
2022-08-28,468,195,AL,663,20,1,0,17,2
2022-08-28,87,84,SE,171,61,1,0,56,4
2022-08-28,218,81,BA,299,207,23,5,179,0
2022-08-28,235,29,MG,264,522,72,9,428,13
2022-08-28,0,0,ES,0,64,2,0,62,0
2022-08-28,84,8,RJ,92,320,44,3,259,14
2022-08-28,724,12,SP,736,1550,204,73,1228,49
2022-08-28,158,0,PR,158,685,129,9,547,1
2022-08-28,60,4,SC,64,236,58,0,178,0
2022-08-28,16,1,RS,17,319,127,9,181,2
2022-08-28,200,8,MS,208,175,17,9,147,2
2022-08-28,108,4,MT,112,13,4,3,4,2
2022-08-28,933,18,GO,951,84,24,5,55,0
2022-08-28,386,7,DF,393,145,9,7,129,0
2022-09-04,82,1,RO,83,20,1,0,17,2
2022-09-04,13,1,AC,14,45,2,0,43,0
2022-09-04,56,3,AM,59,38,8,0,30,0
2022-09-04,0,1,RR,1,7,0,0,6,1
2022-09-04,36,5,PA,41,37,3,0,30,4
2022-09-04,3,0,AP,3,12,0,0,12,0
2022-09-04,36,11,TO,47,8,0,0,8,0
2022-09-04,66,30,MA,96,23,4,1,15,3
2022-09-04,46,26,PI,72,31,5,0,26,0
2022-09-04,495,266,CE,761,245,8,0,114,123
2022-09-04,385,161,RN,546,28,5,0,22,1
2022-09-04,276,150,PB,426,26,4,0,21,1
2022-09-04,188,104,PE,292,212,3,0,86,123
2022-09-04,435,168,AL,603,25,2,0,18,5
2022-09-04,99,66,SE,165,54,2,0,47,5
2022-09-04,195,91,BA,286,166,18,6,142,0
2022-09-04,279,25,MG,304,533,57,16,440,20
2022-09-04,0,0,ES,0,58,1,0,57,0
2022-09-04,83,9,RJ,92,313,27,2,273,11
2022-09-04,711,12,SP,723,1566,179,117,1217,56
2022-09-04,136,0,PR,136,626,91,24,511,3
2022-09-04,55,0,SC,55,245,53,0,192,0
2022-09-04,18,0,RS,18,311,96,12,201,2
2022-09-04,168,3,MS,171,137,19,2,115,1
2022-09-04,111,1,MT,112,22,8,7,7,0
2022-09-04,927,15,GO,942,85,23,14,48,0
2022-09-04,430,7,DF,437,158,27,21,110,0
2022-09-11,70,0,RO,70,15,3,0,11,1
2022-09-11,18,1,AC,19,38,2,1,35,0
2022-09-11,133,2,AM,135,43,4,1,38,0
2022-09-11,0,5,RR,5,7,0,0,7,0
2022-09-11,40,2,PA,42,34,6,0,24,4
2022-09-11,10,0,AP,10,18,0,0,18,0
2022-09-11,63,14,TO,77,6,1,0,5,0
2022-09-11,64,31,MA,95,16,1,1,12,2
2022-09-11,30,16,PI,46,33,8,0,24,1
2022-09-11,416,176,CE,592,213,9,1,87,116
2022-09-11,335,151,RN,486,30,4,0,24,2
2022-09-11,235,127,PB,362,32,3,0,29,0
2022-09-11,164,89,PE,253,239,4,0,103,132
2022-09-11,387,131,AL,518,21,2,0,16,3
2022-09-11,90,75,SE,165,45,1,0,41,3
2022-09-11,187,80,BA,267,198,18,4,176,0
2022-09-11,319,48,MG,367,442,34,14,383,11
2022-09-11,0,0,ES,0,69,0,0,69,0
2022-09-11,93,6,RJ,99,266,25,2,229,10
2022-09-11,699,5,SP,704,1454,137,159,1082,79
2022-09-11,128,2,PR,130,531,51,10,468,5
2022-09-11,55,1,SC,56,216,43,2,171,0
2022-09-11,6,0,RS,6,272,73,7,186,6
2022-09-11,181,2,MS,183,110,6,4,100,0
2022-09-11,100,0,MT,100,12,0,5,5,2
2022-09-11,919,22,GO,941,81,12,23,45,1
2022-09-11,422,4,DF,426,148,10,33,104,1
2022-09-18,106,0,RO,106,13,2,0,10,1
2022-09-18,15,0,AC,15,41,0,0,41,0
2022-09-18,140,0,AM,140,44,10,0,34,0
2022-09-18,5,3,RR,8,15,0,0,14,1
2022-09-18,32,5,PA,37,33,6,0,20,7
2022-09-18,5,0,AP,5,14,2,0,12,0
2022-09-18,61,8,TO,69,7,0,0,7,0
2022-09-18,76,21,MA,97,22,5,0,16,1
2022-09-18,25,19,PI,44,20,0,0,17,3
2022-09-18,318,130,CE,448,205,7,0,84,114
2022-09-18,285,129,RN,414,20,6,0,14,0
2022-09-18,200,94,PB,294,19,1,0,18,0
2022-09-18,132,71,PE,203,227,6,0,121,100
2022-09-18,384,123,AL,507,13,3,1,8,1
2022-09-18,89,66,SE,155,57,1,0,53,3
2022-09-18,200,63,BA,263,178,20,3,155,0
2022-09-18,295,50,MG,345,434,47,20,359,8
2022-09-18,0,0,ES,0,54,0,0,54,0
2022-09-18,76,10,RJ,86,293,34,5,244,10
2022-09-18,639,13,SP,652,1582,119,194,1187,83
2022-09-18,94,0,PR,94,549,68,17,456,10
2022-09-18,52,0,SC,52,222,33,2,187,0
2022-09-18,15,0,RS,15,202,54,2,141,5
2022-09-18,192,14,MS,206,110,2,4,103,1
2022-09-18,90,1,MT,91,7,1,1,5,0
2022-09-18,916,16,GO,932,84,9,23,51,1
2022-09-18,419,7,DF,426,162,16,31,110,5
2022-09-25,84,4,RO,88,15,3,0,10,2
2022-09-25,19,0,AC,19,36,0,0,36,0
2022-09-25,235,1,AM,236,40,9,0,31,0
2022-09-25,1,0,RR,1,23,0,1,22,0
2022-09-25,38,8,PA,46,44,14,0,28,2
2022-09-25,3,0,AP,3,15,1,0,14,0
2022-09-25,67,9,TO,76,7,0,0,7,0
2022-09-25,57,26,MA,83,23,5,0,18,0
2022-09-25,21,13,PI,34,13,2,0,11,0
2022-09-25,306,95,CE,401,234,8,0,70,156
2022-09-25,213,112,RN,325,20,2,0,17,1
2022-09-25,168,79,PB,247,9,0,0,9,0
2022-09-25,149,71,PE,220,231,7,0,110,114
2022-09-25,244,125,AL,369,24,6,0,16,2
2022-09-25,80,52,SE,132,49,2,0,42,5
2022-09-25,193,61,BA,254,173,13,3,157,0
2022-09-25,280,37,MG,317,413,44,20,335,14
2022-09-25,0,0,ES,0,40,1,2,37,0
2022-09-25,92,16,RJ,108,251,20,5,213,13
2022-09-25,578,11,SP,589,1608,128,217,1177,90
2022-09-25,97,0,PR,97,648,58,21,557,12
2022-09-25,47,1,SC,48,219,29,1,189,0
2022-09-25,13,0,RS,13,209,34,2,164,9
2022-09-25,227,14,MS,241,130,8,10,111,1
2022-09-25,89,1,MT,90,10,2,4,4,0
2022-09-25,858,25,GO,883,59,9,18,29,3
2022-09-25,488,4,DF,492,148,10,19,116,3
2022-10-02,78,5,RO,83,16,1,0,15,0
2022-10-02,15,1,AC,16,32,0,0,29,3
2022-10-02,238,3,AM,241,51,19,0,32,0
2022-10-02,0,0,RR,0,14,0,0,14,0
2022-10-02,40,2,PA,42,39,9,0,25,5
2022-10-02,5,0,AP,5,9,0,0,9,0
2022-10-02,50,6,TO,56,9,0,0,9,0
2022-10-02,89,15,MA,104,24,3,0,16,5
2022-10-02,27,7,PI,34,16,3,0,12,1
2022-10-02,252,85,CE,337,182,5,0,70,107
2022-10-02,197,75,RN,272,32,5,0,25,2
2022-10-02,153,83,PB,236,13,3,0,10,0
2022-10-02,161,52,PE,213,239,3,0,113,123
2022-10-02,241,84,AL,325,19,0,1,14,4
2022-10-02,85,55,SE,140,50,1,0,44,5
2022-10-02,257,49,BA,306,146,5,2,139,0
2022-10-02,320,24,MG,344,419,29,29,351,10
2022-10-02,0,0,ES,0,46,0,2,44,0
2022-10-02,92,17,RJ,109,262,27,5,218,12
2022-10-02,705,9,SP,714,1602,132,200,1211,65
2022-10-02,100,0,PR,100,543,42,18,471,12
2022-10-02,20,1,SC,21,203,18,4,181,0
2022-10-02,12,1,RS,13,195,30,1,162,2
2022-10-02,234,4,MS,238,108,1,5,100,2
2022-10-02,92,1,MT,93,8,2,3,3,0
2022-10-02,881,19,GO,900,62,9,15,38,0
2022-10-02,429,2,DF,431,108,11,10,83,4
2022-10-09,101,2,RO,103,10,0,1,9,0
2022-10-09,31,0,AC,31,34,0,0,34,0
2022-10-09,233,0,AM,233,61,31,0,29,1
2022-10-09,1,2,RR,3,10,1,1,8,0
2022-10-09,48,5,PA,53,30,11,0,17,2
2022-10-09,5,0,AP,5,8,0,0,8,0
2022-10-09,45,7,TO,52,11,3,0,8,0
2022-10-09,57,17,MA,74,30,1,1,26,2
2022-10-09,24,8,PI,32,20,5,0,15,0
2022-10-09,194,79,CE,273,207,12,3,70,122
2022-10-09,163,84,RN,247,30,3,0,24,3
2022-10-09,172,56,PB,228,17,5,0,12,0
2022-10-09,180,81,PE,261,227,3,0,110,114
2022-10-09,199,110,AL,309,24,5,0,19,0
2022-10-09,47,41,SE,88,59,1,0,52,6
2022-10-09,220,56,BA,276,155,19,5,132,0
2022-10-09,389,41,MG,430,375,24,17,323,11
2022-10-09,0,0,ES,0,62,0,2,60,0
2022-10-09,100,6,RJ,106,277,45,8,211,13
2022-10-09,648,19,SP,667,1641,162,149,1273,59
2022-10-09,121,0,PR,121,570,41,42,472,16
2022-10-09,35,0,SC,35,183,15,3,165,0
2022-10-09,1,0,RS,1,190,23,10,156,1
2022-10-09,227,4,MS,231,105,1,10,94,0
2022-10-09,89,1,MT,90,14,4,5,5,0
2022-10-09,868,17,GO,885,69,11,11,47,0
2022-10-09,432,3,DF,435,135,17,10,107,1
2022-10-16,123,0,RO,123,3,0,0,2,1
2022-10-16,35,0,AC,35,27,0,0,27,0
2022-10-16,190,0,AM,190,82,61,1,20,0
2022-10-16,3,0,RR,3,8,0,0,8,0
2022-10-16,38,2,PA,40,51,11,0,36,4
2022-10-16,5,0,AP,5,15,0,0,15,0
2022-10-16,42,6,TO,48,3,0,0,3,0
2022-10-16,72,14,MA,86,27,2,1,24,0
2022-10-16,25,15,PI,40,21,5,0,16,0
2022-10-16,180,67,CE,247,219,5,1,87,126
2022-10-16,165,53,RN,218,34,0,0,31,3
2022-10-16,127,52,PB,179,30,3,0,27,0
2022-10-16,169,71,PE,240,274,15,2,132,125
2022-10-16,175,58,AL,233,29,4,2,22,1
2022-10-16,39,27,SE,66,51,1,0,48,2
2022-10-16,220,68,BA,288,163,14,4,145,0
2022-10-16,385,34,MG,419,342,36,16,283,7
2022-10-16,0,0,ES,0,44,0,5,39,0
2022-10-16,110,9,RJ,119,315,54,15,231,15
2022-10-16,692,16,SP,708,1629,214,129,1214,73
2022-10-16,140,1,PR,141,531,43,44,430,15
2022-10-16,31,3,SC,34,200,14,2,184,0
2022-10-16,10,0,RS,10,212,36,7,165,4
2022-10-16,267,6,MS,273,87,1,10,76,0
2022-10-16,159,0,MT,159,23,1,15,7,0
2022-10-16,814,17,GO,831,78,8,21,50,0
2022-10-16,472,5,DF,477,106,7,11,85,3
2022-10-23,112,1,RO,113,6,1,1,4,0
2022-10-23,39,0,AC,39,31,1,0,29,1
2022-10-23,156,1,AM,157,59,36,1,21,2
2022-10-23,1,0,RR,1,4,0,0,4,0
2022-10-23,46,2,PA,48,45,13,0,29,3
2022-10-23,1,0,AP,1,7,0,0,7,0
2022-10-23,48,2,TO,50,3,0,0,3,0
2022-10-23,35,14,MA,49,16,1,3,10,2
2022-10-23,25,6,PI,31,21,5,0,15,1
2022-10-23,124,46,CE,170,192,14,0,56,122
2022-10-23,179,55,RN,234,31,7,0,21,3
2022-10-23,119,37,PB,156,27,8,0,19,0
2022-10-23,123,62,PE,185,237,15,0,84,138
2022-10-23,122,66,AL,188,20,4,0,16,0
2022-10-23,31,25,SE,56,40,1,0,36,3
2022-10-23,167,63,BA,230,133,14,2,117,0
2022-10-23,383,37,MG,420,334,37,18,269,10
2022-10-23,0,0,ES,0,51,0,6,45,0
2022-10-23,117,11,RJ,128,330,100,20,198,14
2022-10-23,705,15,SP,720,1610,345,90,1111,65
2022-10-23,145,0,PR,145,508,60,29,383,38
2022-10-23,19,1,SC,20,182,22,6,154,0
2022-10-23,7,0,RS,7,205,33,5,167,0
2022-10-23,315,8,MS,323,81,3,6,72,0
2022-10-23,130,1,MT,131,13,0,4,9,0
2022-10-23,722,12,GO,734,88,10,21,57,0
2022-10-23,374,6,DF,380,108,12,11,85,0
2022-10-30,153,1,RO,154,9,4,0,5,0
2022-10-30,46,0,AC,46,33,0,0,31,2
2022-10-30,151,2,AM,153,75,51,0,22,2
2022-10-30,5,0,RR,5,8,3,0,5,0
2022-10-30,49,3,PA,52,51,27,1,14,9
2022-10-30,5,0,AP,5,5,2,0,3,0
2022-10-30,52,4,TO,56,8,1,0,7,0
2022-10-30,64,9,MA,73,31,11,1,18,2
2022-10-30,24,8,PI,32,26,6,0,20,0
2022-10-30,127,44,CE,171,229,17,1,64,147
2022-10-30,190,66,RN,256,43,6,0,35,2
2022-10-30,138,38,PB,176,68,44,2,21,1
2022-10-30,149,78,PE,227,284,37,1,113,133
2022-10-30,117,57,AL,174,37,12,0,23,2
2022-10-30,30,35,SE,65,46,2,2,39,3
2022-10-30,188,59,BA,247,156,29,1,126,0
2022-10-30,427,58,MG,485,389,67,16,298,8
2022-10-30,0,0,ES,0,55,5,11,39,0
2022-10-30,121,12,RJ,133,483,237,21,210,16
